Study ID,Study,Year,r,z,N,v,Appraisal,Emotion,country,female,age,remarks,Dissertation,exp,included
261,Dong (main study),2015,-0.19,-0.192337169,321,0.003144654,personal control,stress,US,0.588785047,18,excluded because stress is not considered a specific emotion,yes,no,no
261,Dong (main study),2015,0.18,0.181982689,321,0.003144654,stability,stress,US,0.588785047,18,excluded because stress is not considered a specific emotion,yes,no,no
262,Cotting,2003,0.312,0.322759566,55,0.019230769,control-self,irritation,US,0.7818182,,power as self-control,yes,no,yes
263,Costa,2020,0.25,0.255412812,351,0.002873563,agency-other,anger,US,,41.6,"""locus of causality"" in study. Renamed to ""agency-other""",yes,no,yes
263,Costa,2020,0.26,0.266108407,351,0.002873563,other-intentionality,anger,US,,41.6,,yes,no,yes
263,Costa,2020,-0.46,-0.497311288,351,0.002873563,valence,anger,US,,41.6,,yes,no,yes
264,Cockshott,2001,-0.23,-0.234189467,247,0.004098361,coping potential,anxiety,US,0.4453441,14.61,,yes,no,yes
264,Cockshott,2001,0.13,0.13073985,247,0.004098361,difficulty,anxiety,US,0.4453441,14.61,,yes,no,yes
264,Cockshott,2001,-0.21,-0.213171347,247,0.004098361,coping potential,worry,US,0.4453441,14.61,,yes,no,yes
264,Cockshott,2001,0.16,0.161386696,247,0.004098361,difficulty,worry,US,0.4453441,14.61,,yes,no,yes
265,Claassen,2014,0.57,0.647522845,497,0.002024291,other-blame,anger,South Africa,0.471,,"excluded because this study measured multiple appraisals within the same ""cluster"" (that we define), so we picked the most relevant one and excluded the rest.",yes,no,no
265,Claassen,2014,0.49,0.536060337,497,0.002024291,other-responsibility,anger,South Africa,0.471,,,yes,no,yes
265,Claassen,2014,-0.5,-0.549306144,497,0.002024291,unfairness (reversed),anger,South Africa,0.471,,,yes,no,yes
266,Chow (study 1),2008,0.46,0.497311288,61,0.017241379,internal attribution,gratitude,US,0.704918,32.16,,yes,no,yes
266,Chow (study 1),2008,0.21,0.213171347,61,0.017241379,other-attribution,gratitude,US,0.704918,32.16,,yes,no,yes
266,Chow (study 1),2008,0.23,0.234189467,61,0.017241379,situation-attribution,gratitude,US,0.704918,32.16,,yes,no,yes
267,Chow (study 2),2008,0.12,0.120581028,56,0.018867925,self-responsibility,gratitude,US,0.6428571,31.86,,yes,no,yes
268,Chamberlin (study 1),2014,-0.05,-0.050041729,178,0.005714286,legitimacy,anger,US,0.49,37,,yes,no,yes
268,Chamberlin (study 1),2014,0.54,0.604155603,178,0.005714286,threat,anger,US,0.49,37,,yes,no,yes
268,Chamberlin (study 1),2014,-0.05,-0.050041729,178,0.005714286,legitimacy,disgust,US,0.49,37,,yes,no,yes
268,Chamberlin (study 1),2014,0.43,0.459896681,178,0.005714286,threat,disgust,US,0.49,37,,yes,no,yes
268,Chamberlin (study 1),2014,-0.21,-0.213171347,178,0.005714286,legitimacy,fear,US,0.49,37,,yes,no,yes
268,Chamberlin (study 1),2014,0.35,0.365443754,178,0.005714286,threat,fear,US,0.49,37,,yes,no,yes
268,Chamberlin (study 1),2014,-0.01,-0.010000333,178,0.005714286,legitimacy,guilt,US,0.49,37,,yes,no,yes
268,Chamberlin (study 1),2014,0.06,0.060072156,178,0.005714286,threat,guilt,US,0.49,37,,yes,no,yes
268,Chamberlin (study 1),2014,-0.11,-0.110446916,178,0.005714286,legitimacy,pity,US,0.49,37,,yes,no,yes
268,Chamberlin (study 1),2014,0.07,0.070114671,178,0.005714286,threat,pity,US,0.49,37,,yes,no,yes
269,Chamberlin (study 2),2014,-0.2,-0.202732554,228,0.004444444,legitimacy,anger,US,0.47,35,,yes,no,yes
269,Chamberlin (study 2),2014,0.57,0.647522845,228,0.004444444,threat,anger,US,0.47,35,,yes,no,yes
269,Chamberlin (study 2),2014,-0.31,-0.320545409,228,0.004444444,legitimacy,disgust,US,0.47,35,,yes,no,yes
269,Chamberlin (study 2),2014,0.62,0.725005088,228,0.004444444,threat,disgust,US,0.47,35,,yes,no,yes
269,Chamberlin (study 2),2014,-0.14,-0.140925576,228,0.004444444,legitimacy,fear,US,0.47,35,,yes,no,yes
269,Chamberlin (study 2),2014,0.34,0.354092529,228,0.004444444,threat,fear,US,0.47,35,,yes,no,yes
269,Chamberlin (study 2),2014,-0.13,-0.13073985,228,0.004444444,legitimacy,guilt,US,0.47,35,,yes,no,yes
269,Chamberlin (study 2),2014,0.14,0.140925576,228,0.004444444,threat,guilt,US,0.47,35,,yes,no,yes
269,Chamberlin (study 2),2014,-0.07,-0.070114671,228,0.004444444,legitimacy,pity,US,0.47,35,,yes,no,yes
269,Chamberlin (study 2),2014,0.12,0.120581028,228,0.004444444,threat,pity,US,0.47,35,,yes,no,yes
270,Browning,2002,-0.19,-0.192337169,486,0.002070393,control-self,anger,US,0.9,44,"""benign"" in this study. Renamed to control-self",yes,no,yes
271,Borrill,2018,-0.28,-0.287682072,62,0.016949153,control-self,anxiety,UK,0.59,10.4,,yes,no,yes
271,Borrill,2018,0.16,0.161386696,62,0.016949153,importance,anxiety,UK,0.59,10.4,,yes,no,yes
271,Borrill,2018,-0.4,-0.42364893,62,0.016949153,pleasantness,anxiety,UK,0.59,10.4,,yes,no,yes
272,Brosseau (study 2),2021,-0.4,-0.42364893,217,0.004672897,coping potential,anxiety,Canada,0.45,59,,yes,no,yes
273,Blons,2000,0.16,0.161386696,243,0.004166667,agency-circumstances,anger,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.17,0.171666664,243,0.004166667,agency-other,anger,US,0.519,19.7,"excluded because this study measured multiple appraisals within the same ""cluster"" (that we define), so we picked the most relevant one and excluded the rest.",yes,no,no
273,Blons,2000,-0.28,-0.287682072,243,0.004166667,agency-self,anger,US,0.519,19.7,"excluded because this study measured multiple appraisals within the same ""cluster"" (that we define), so we picked the most relevant one and excluded the rest.",yes,no,no
273,Blons,2000,-0.23,-0.234189467,243,0.004166667,causal locus,anger,US,0.519,19.7,"excluded because this study measured multiple appraisals within the same ""cluster"" (that we define), so we picked the most relevant one and excluded the rest.",yes,no,no
273,Blons,2000,-0.23,-0.234189467,243,0.004166667,certainty,anger,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.29,-0.298566264,243,0.004166667,easing of threat,anger,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.26,-0.266108407,243,0.004166667,effortful optimism,anger,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.38,-0.40005965,243,0.004166667,emotion-focused coping potential,anger,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.16,0.161386696,243,0.004166667,external control,anger,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.05,0.050041729,243,0.004166667,familiarity (reversed),anger,US,0.519,19.7,"""familiarity"" in study. Reversed coded to ""novelty"".",yes,no,yes
273,Blons,2000,-0.16,-0.161386696,243,0.004166667,future expectations,anger,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.1,-0.100335348,243,0.004166667,globality,anger,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.27,-0.276863823,243,0.004166667,intentionality,anger,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.63,0.741416144,243,0.004166667,loss,anger,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.65,-0.775298706,243,0.004166667,motivational congruence,anger,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.07,-0.070114671,243,0.004166667,motivational relevance,anger,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.22,0.223656109,243,0.004166667,other-accountability,anger,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.75,0.972955075,243,0.004166667,other-blame,anger,US,0.519,19.7,"excluded because this study measured multiple appraisals within the same ""cluster"" (that we define), so we picked the most relevant one and excluded the rest.",yes,no,no
273,Blons,2000,-0.31,-0.320545409,243,0.004166667,personal control,anger,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.08,-0.080171325,243,0.004166667,predictability,anger,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.38,-0.40005965,243,0.004166667,problem-focused coping potential,anger,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.32,-0.331647109,243,0.004166667,self-accountability,anger,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.32,0.331647109,243,0.004166667,self-blame,anger,US,0.519,19.7,"excluded because this study measured multiple appraisals within the same ""cluster"" (that we define), so we picked the most relevant one and excluded the rest.",yes,no,no
273,Blons,2000,-0.18,-0.181982689,243,0.004166667,stability,anger,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.57,-0.647522845,243,0.004166667,success,anger,US,0.519,19.7,"excluded because ""success"" similar to ""motivational congruence"" which this study already studies",yes,no,no
273,Blons,2000,0.49,0.536060337,243,0.004166667,threat,anger,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.49,-0.536060337,243,0.004166667,valued achievement,anger,US,0.519,19.7,"excluded because 'valued achievement' consist of the appraisals of ""accountability-self"", and ""goal conduciveness""",yes,no,no
273,Blons,2000,0.26,0.266108407,243,0.004166667,agency-circumstances,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.04,-0.040021354,243,0.004166667,agency-other,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. excluded because this study measures 'other-accountability' which is more relevant",yes,no,no
273,Blons,2000,-0.06,-0.060072156,243,0.004166667,agency-self,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. excluded because this study measures 'self-accountability' which is more relevant",yes,no,no
273,Blons,2000,-0.1,-0.100335348,243,0.004166667,causal locus,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. excluded because this study measures 'other-accountability' which is more relevant",yes,no,no
273,Blons,2000,-0.32,-0.331647109,243,0.004166667,certainty,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.16,-0.161386696,243,0.004166667,easing of threat,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.09,-0.090244188,243,0.004166667,effortful optimism,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.4,-0.42364893,243,0.004166667,emotion-focused coping potential,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.03,-0.030009005,243,0.004166667,external control,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,0.3,0.309519604,243,0.004166667,familiarity (reversed),anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ""familiarity"" in study. Reversed coded to ""novelty"".",yes,no,yes
273,Blons,2000,-0.14,-0.140925576,243,0.004166667,future expectations,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.09,-0.090244188,243,0.004166667,globality,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.29,-0.298566264,243,0.004166667,intentionality,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,0.45,0.484700279,243,0.004166667,loss,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.44,-0.472230804,243,0.004166667,motivational congruence,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,0.11,0.110446916,243,0.004166667,motivational relevance,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.09,-0.090244188,243,0.004166667,other-accountability,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,0.22,0.223656109,243,0.004166667,other-blame,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. excluded because this study measures 'other-accountability' which is more relevant",yes,no,no
273,Blons,2000,-0.2,-0.202732554,243,0.004166667,personal control,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.26,-0.266108407,243,0.004166667,predictability,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.3,-0.309519604,243,0.004166667,problem-focused coping potential,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.04,-0.040021354,243,0.004166667,self-accountability,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,0.24,0.244774113,243,0.004166667,self-blame,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. excluded because this study measures 'self-accountability' which is more relevant",yes,no,no
273,Blons,2000,-0.15,-0.151140436,243,0.004166667,stability,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.36,-0.376885901,243,0.004166667,success,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. excluded because ""success"" similar to ""motivational congruence"" which this study already studies",yes,no,no
273,Blons,2000,0.55,0.618381314,243,0.004166667,threat,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.34,-0.354092529,243,0.004166667,valued achievement,anxiety,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. excluded because 'valued achievement' consist of the appraisals of ""accountability-self"", and ""goal conduciveness""",yes,no,no
273,Blons,2000,0.26,0.266108407,243,0.004166667,agency-circumstances,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.04,-0.040021354,243,0.004166667,agency-other,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. excluded because this study measures 'other-accountability' which is more relevant",yes,no,no
273,Blons,2000,-0.06,-0.060072156,243,0.004166667,agency-self,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. excluded because this study measures 'self-accountability' which is more relevant",yes,no,no
273,Blons,2000,-0.1,-0.100335348,243,0.004166667,causal locus,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. excluded because this study measures 'other-accountability' which is more relevant",yes,no,no
273,Blons,2000,-0.32,-0.331647109,243,0.004166667,certainty,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.16,-0.161386696,243,0.004166667,easing of threat,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.09,-0.090244188,243,0.004166667,effortful optimism,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.4,-0.42364893,243,0.004166667,emotion-focused coping potential,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.03,-0.030009005,243,0.004166667,external control,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,0.3,0.309519604,243,0.004166667,familiarity (reversed),fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ""familiarity"" in study. Reversed coded to ""novelty"".",yes,no,yes
273,Blons,2000,-0.14,-0.140925576,243,0.004166667,future expectations,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.09,-0.090244188,243,0.004166667,globality,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.29,-0.298566264,243,0.004166667,intentionality,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,0.45,0.484700279,243,0.004166667,loss,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.44,-0.472230804,243,0.004166667,motivational congruence,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,0.11,0.110446916,243,0.004166667,motivational relevance,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.09,-0.090244188,243,0.004166667,other-accountability,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,0.22,0.223656109,243,0.004166667,other-blame,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. excluded because this study measures 'other-accountability' which is more relevant",yes,no,no
273,Blons,2000,-0.2,-0.202732554,243,0.004166667,personal control,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.26,-0.266108407,243,0.004166667,predictability,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.3,-0.309519604,243,0.004166667,problem-focused coping potential,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.04,-0.040021354,243,0.004166667,self-accountability,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,0.24,0.244774113,243,0.004166667,self-blame,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. excluded because this study measures 'self-accountability' which is more relevant",yes,no,no
273,Blons,2000,-0.15,-0.151140436,243,0.004166667,stability,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.36,-0.376885901,243,0.004166667,success,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. excluded because ""success"" similar to ""motivational congruence"" which this study already studies",yes,no,no
273,Blons,2000,0.55,0.618381314,243,0.004166667,threat,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",yes,no,yes
273,Blons,2000,-0.34,-0.354092529,243,0.004166667,valued achievement,fear,US,0.519,19.7,"emotion measured as anxiety/fear, and we separate into anxiety and fear. excluded because 'valued achievement' consist of the appraisals of ""accountability-self"", and ""goal conduciveness""",yes,no,no
273,Blons,2000,0.2,0.202732554,243,0.004166667,agency-circumstances,guilt,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.09,-0.090244188,243,0.004166667,agency-other,guilt,US,0.519,19.7,excluded because this study measures 'other-accountability' which is more relevant,yes,no,no
273,Blons,2000,-0.08,-0.080171325,243,0.004166667,agency-self,guilt,US,0.519,19.7,excluded because this study measures 'self-accountability' which is more relevant,yes,no,no
273,Blons,2000,-0.03,-0.030009005,243,0.004166667,causal locus,guilt,US,0.519,19.7,excluded because this study measures 'other-accountability' which is more relevant,yes,no,no
273,Blons,2000,-0.25,-0.255412812,243,0.004166667,certainty,guilt,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.36,-0.376885901,243,0.004166667,easing of threat,guilt,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.21,-0.213171347,243,0.004166667,effortful optimism,guilt,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.31,-0.320545409,243,0.004166667,emotion-focused coping potential,guilt,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.09,-0.090244188,243,0.004166667,external control,guilt,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.16,0.161386696,243,0.004166667,familiarity (reversed),guilt,US,0.519,19.7,"""familiarity"" in study. Reversed coded to ""novelty"".",yes,no,yes
273,Blons,2000,-0.12,-0.120581028,243,0.004166667,future expectations,guilt,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.08,-0.080171325,243,0.004166667,globality,guilt,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.27,-0.276863823,243,0.004166667,intentionality,guilt,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.61,0.708921359,243,0.004166667,loss,guilt,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.5,-0.549306144,243,0.004166667,motivational congruence,guilt,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.05,-0.050041729,243,0.004166667,motivational relevance,guilt,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.11,-0.110446916,243,0.004166667,other-accountability,guilt,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.24,0.244774113,243,0.004166667,other-blame,guilt,US,0.519,19.7,excluded because this study measures 'other-accountability' which is more relevant,yes,no,no
273,Blons,2000,-0.01,-0.010000333,243,0.004166667,personal control,guilt,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.08,-0.080171325,243,0.004166667,predictability,guilt,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.25,-0.255412812,243,0.004166667,problem-focused coping potential,guilt,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.13,0.13073985,243,0.004166667,self-accountability,guilt,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.72,0.907644983,243,0.004166667,self-blame,guilt,US,0.519,19.7,excluded because this study measures 'self-accountability' which is more relevant,yes,no,no
273,Blons,2000,-0.14,-0.140925576,243,0.004166667,stability,guilt,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.53,-0.59014516,243,0.004166667,success,guilt,US,0.519,19.7,"excluded because ""success"" similar to ""motivational congruence"" which this study already studies",yes,no,no
273,Blons,2000,0.4,0.42364893,243,0.004166667,threat,guilt,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.48,-0.522984278,243,0.004166667,valued achievement,guilt,US,0.519,19.7,"excluded because 'valued achievement' consist of the appraisals of ""accountability-self"", and ""goal conduciveness""",yes,no,no
273,Blons,2000,-0.18,-0.181982689,243,0.004166667,agency-circumstances,hope,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.03,-0.030009005,243,0.004166667,agency-other,hope,US,0.519,19.7,excluded because this study measures 'other-accountability' which is more relevant,yes,no,no
273,Blons,2000,0.22,0.223656109,243,0.004166667,agency-self,hope,US,0.519,19.7,excluded because this study measures 'self-accountability' which is more relevant,yes,no,no
273,Blons,2000,0.33,0.342828254,243,0.004166667,causal locus,hope,US,0.519,19.7,excluded because this study measures 'other-accountability' which is more relevant,yes,no,no
273,Blons,2000,0.34,0.354092529,243,0.004166667,certainty,hope,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.56,0.632833187,243,0.004166667,easing of threat,hope,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.57,0.647522845,243,0.004166667,effortful optimism,hope,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.28,0.287682072,243,0.004166667,emotion-focused coping potential,hope,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.07,0.070114671,243,0.004166667,external control,hope,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.28,-0.287682072,243,0.004166667,familiarity (reversed),hope,US,0.519,19.7,"""familiarity"" in study. Reversed coded to ""novelty"".",yes,no,yes
273,Blons,2000,0.28,0.287682072,243,0.004166667,future expectations,hope,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.22,0.223656109,243,0.004166667,globality,hope,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.43,0.459896681,243,0.004166667,intentionality,hope,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.65,-0.775298706,243,0.004166667,loss,hope,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.65,0.775298706,243,0.004166667,motivational congruence,hope,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.13,0.13073985,243,0.004166667,motivational relevance,hope,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.06,-0.060072156,243,0.004166667,other-accountability,hope,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.3,-0.309519604,243,0.004166667,other-blame,hope,US,0.519,19.7,excluded because this study measures 'other-accountability' which is more relevant,yes,no,no
273,Blons,2000,0.34,0.354092529,243,0.004166667,personal control,hope,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.23,0.234189467,243,0.004166667,predictability,hope,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.52,0.576339755,243,0.004166667,problem-focused coping potential,hope,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.26,0.266108407,243,0.004166667,self-accountability,hope,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.35,-0.365443754,243,0.004166667,self-blame,hope,US,0.519,19.7,excluded because this study measures 'self-accountability' which is more relevant,yes,no,no
273,Blons,2000,0.07,0.070114671,243,0.004166667,stability,hope,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.72,0.907644983,243,0.004166667,success,hope,US,0.519,19.7,"excluded because ""success"" similar to ""motivational congruence"" which this study already studies",yes,no,no
273,Blons,2000,-0.34,-0.354092529,243,0.004166667,threat,hope,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.69,0.847955755,243,0.004166667,valued achievement,hope,US,0.519,19.7,"excluded because 'valued achievement' consist of the appraisals of ""accountability-self"", and ""goal conduciveness""",yes,no,no
273,Blons,2000,-0.17,-0.171666664,243,0.004166667,agency-circumstances,joy,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.07,-0.070114671,243,0.004166667,agency-other,joy,US,0.519,19.7,"excluded because this study measured multiple appraisals within the same ""cluster"" (that we define), so we picked the most relevant one and excluded the rest.",yes,no,no
273,Blons,2000,0.31,0.320545409,243,0.004166667,agency-self,joy,US,0.519,19.7,"excluded because this study measured multiple appraisals within the same ""cluster"" (that we define), so we picked the most relevant one and excluded the rest.",yes,no,no
273,Blons,2000,0.31,0.320545409,243,0.004166667,causal locus,joy,US,0.519,19.7,"excluded because this study measured multiple appraisals within the same ""cluster"" (that we define), so we picked the most relevant one and excluded the rest.",yes,no,no
273,Blons,2000,0.34,0.354092529,243,0.004166667,certainty,joy,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.53,0.59014516,243,0.004166667,easing of threat,joy,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.4,0.42364893,243,0.004166667,effortful optimism,joy,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.41,0.435611223,243,0.004166667,emotion-focused coping potential,joy,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0,0,243,0.004166667,external control,joy,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.23,-0.234189467,243,0.004166667,familiarity (reversed),joy,US,0.519,19.7,"""familiarity"" in study. Reversed coded to ""novelty"".",yes,no,yes
273,Blons,2000,0.28,0.287682072,243,0.004166667,future expectations,joy,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.21,0.213171347,243,0.004166667,globality,joy,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.43,0.459896681,243,0.004166667,intentionality,joy,US,0.519,19.7,,yes,no,yes
273,Blons,2000,-0.7,-0.867300528,243,0.004166667,loss,joy,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.83,1.188136404,243,0.004166667,motivational congruence,joy,US,0.519,19.7,,yes,no,yes
273,Blons,2000,0.05,0.050041729,243,0.004166667,motivational relevance,joy,US,0.519,19.7,,yes,no,yes
